"location","date","new_cases"
"United States",2021-07-30,191447
"United States",2021-07-31,43891
"United States",2021-08-01,44569
"United States",2021-08-02,108361
"United States",2021-08-03,97753
"United States",2021-08-04,102440
"United States",2021-08-05,109694
"United States",2021-08-06,251897
"United States",2021-08-07,63005
"United States",2021-08-08,34876
"United States",2021-08-09,159792
"United States",2021-08-10,117797
"United States",2021-08-11,154443
"United States",2021-08-12,144079
"United States",2021-08-13,226824
"United States",2021-08-14,73068
"United States",2021-08-15,46788
"United States",2021-08-16,194358
"United States",2021-08-17,150588
"United States",2021-08-18,167608
"United States",2021-08-19,155220
"United States",2021-08-20,239074
"United States",2021-08-21,92196
"United States",2021-08-22,44203
"United States",2021-08-23,208228
"United States",2021-08-24,154465
"United States",2021-08-25,178976
"United States",2021-08-26,183770
"United States",2021-08-27,238675
"United States",2021-08-28,78890
"United States",2021-08-29,52013
"United States",2021-08-30,229222
"United States",2021-08-31,179953
"United States",2021-09-01,190518
"United States",2021-09-02,179135
"United States",2021-09-03,235444
"United States",2021-09-04,85909
"United States",2021-09-05,63505
"United States",2021-09-06,93742
"United States",2021-09-07,209176
"United States",2021-09-08,176915
"United States",2021-09-09,166422
"United States",2021-09-10,242021
"United States",2021-09-11,89132
"United States",2021-09-12,48351
"United States",2021-09-13,210780
"United States",2021-09-14,145405
"United States",2021-09-15,173250
"United States",2021-09-16,158784
"United States",2021-09-17,210859
"United States",2021-09-18,74972
"United States",2021-09-19,44872
"United States",2021-09-20,171805
"United States",2021-09-21,121740
"United States",2021-09-22,131354
"United States",2021-09-23,129164
"United States",2021-09-24,174768
"United States",2021-09-25,60495
"United States",2021-09-26,54317
"United States",2021-09-27,155943
"United States",2021-09-28,112749
"United States",2021-09-29,121386
"United States",2021-09-30,110393
"United States",2021-10-01,154824
"United States",2021-10-02,48204
"United States",2021-10-03,44777
"United States",2021-10-04,142921
"United States",2021-10-05,95228
"United States",2021-10-06,112175
"United States",2021-10-07,101527
"United States",2021-10-08,131416
"United States",2021-10-09,38829
"United States",2021-10-10,39670
"United States",2021-10-11,96065
"United States",2021-10-12,110609
"United States",2021-10-13,108456
"United States",2021-10-14,86950
"United States",2021-10-15,109484
"United States",2021-10-16,39784
"United States",2021-10-17,31658
"United States",2021-10-18,98953
"United States",2021-10-19,81912
"United States",2021-10-20,91616
"United States",2021-10-21,78087
"United States",2021-10-22,95951
"United States",2021-10-23,32419
"United States",2021-10-24,19171
"United States",2021-10-25,112572
"United States",2021-10-26,66652
"United States",2021-10-27,102568
"United States",2021-10-28,75098
"United States",2021-10-29,95106
"United States",2021-10-30,34292
"United States",2021-10-31,32325
"United States",2021-11-01,113256
"United States",2021-11-02,68741
"United States",2021-11-03,85593
"United States",2021-11-04,81439
"United States",2021-11-05,96861
"United States",2021-11-06,34861
"United States",2021-11-07,36828
"United States",2021-11-08,110752
"United States",2021-11-09,78361
"United States",2021-11-10,95069
"United States",2021-11-11,57645
"United States",2021-11-12,143506
"United States",2021-11-13,43952
"United States",2021-11-14,31912
"United States",2021-11-15,134043
"United States",2021-11-16,87270
"United States",2021-11-17,112841
"United States",2021-11-18,109836
"United States",2021-11-19,126868
"United States",2021-11-20,45360
"United States",2021-11-21,39831
"United States",2021-11-22,144619
"United States",2021-11-23,91345
"United States",2021-11-24,111576
"United States",2021-11-25,39319
"United States",2021-11-26,53421
"United States",2021-11-27,26539
"United States",2021-11-28,43149
"United States",2021-11-29,186297
"United States",2021-11-30,117107
"United States",2021-12-01,137108
"United States",2021-12-02,138849
"United States",2021-12-03,158618
"United States",2021-12-04,66342
"United States",2021-12-05,55184
"United States",2021-12-06,177689
"United States",2021-12-07,113262
"United States",2021-12-08,149908
"United States",2021-12-09,124528
"United States",2021-12-10,158205
"United States",2021-12-11,56588
"United States",2021-12-12,52306
"United States",2021-12-13,185488
"United States",2021-12-14,115029
"United States",2021-12-15,143633
"United States",2021-12-16,141726
"United States",2021-12-17,192657
"United States",2021-12-18,79761
"United States",2021-12-19,89199
"United States",2021-12-20,240044
"United States",2021-12-21,179398
"United States",2021-12-22,243749
"United States",2021-12-23,269762
"United States",2021-12-24,248512
"United States",2021-12-25,86653
"United States",2021-12-26,178384
"United States",2021-12-27,500561
"United States",2021-12-28,362032
"United States",2021-12-29,502105
"United States",2021-12-30,590687
"United States",2021-12-31,513619
"United States",2022-01-01,188752
"United States",2022-01-02,285926
"United States",2022-01-03,1044920
"United States",2022-01-04,812164
"United States",2022-01-05,662572
"United States",2022-01-06,835033
"United States",2022-01-07,869737
"United States",2022-01-08,397685
"United States",2022-01-09,485022
"United States",2022-01-10,1383908
"United States",2022-01-11,787386
"United States",2022-01-12,848654
"United States",2022-01-13,861349
"United States",2022-01-14,880076
"United States",2022-01-15,408303
"United States",2022-01-16,479792
"United States",2022-01-17,675077
"United States",2022-01-18,1129511
"United States",2022-01-19,908109
"United States",2022-01-20,732609
"United States",2022-01-21,841068
"United States",2022-01-22,302495
"United States",2022-01-23,365437
"United States",2022-01-24,922060
"United States",2022-01-25,493202
"United States",2022-01-26,624049
"United States",2022-01-27,506279
"United States",2022-01-28,614076
"United States",2022-01-29,178622
"United States",2022-01-30,197964
"United States",2022-01-31,542255
"United States",2022-02-01,325415
"United States",2022-02-02,329527
"United States",2022-02-03,274815
"United States",2022-02-04,354967
"United States",2022-02-05,86431
"United States",2022-02-06,83480
"United States",2022-02-07,346444
"United States",2022-02-08,214357
"United States",2022-02-09,188413
"United States",2022-02-10,171421
"United States",2022-02-11,209317
"United States",2022-02-12,51868
"United States",2022-02-13,58319
"United States",2022-02-14,170178
"United States",2022-02-15,111163
"United States",2022-02-16,114824
"United States",2022-02-17,101690
"United States",2022-02-18,145173
"United States",2022-02-19,31406
"United States",2022-02-20,23002
"United States",2022-02-21,82885
"United States",2022-02-22,89340
"United States",2022-02-23,85142
"United States",2022-02-24,67074
"United States",2022-02-25,74373
"United States",2022-02-26,47413
"United States",2022-02-27,18220
"United States",2022-02-28,98916
"United States",2022-03-01,46709
"United States",2022-03-02,53401
"United States",2022-03-03,48608
"United States",2022-03-04,51257
"United States",2022-03-05,14918
"United States",2022-03-06,12397
"United States",2022-03-07,64086
"United States",2022-03-08,29755
"United States",2022-03-09,37700
"United States",2022-03-10,46576
"United States",2022-03-11,49710
"United States",2022-03-12,10217
"United States",2022-03-13,11050
"United States",2022-03-14,35387
"United States",2022-03-15,24376
"United States",2022-03-16,46129
"United States",2022-03-17,53172
"United States",2022-03-18,31354
"United States",2022-03-19,10879
"United States",2022-03-20,11449
"United States",2022-03-21,42270
"United States",2022-03-22,24560
"United States",2022-03-23,41014
"United States",2022-03-24,42993
"United States",2022-03-25,46436
"United States",2022-03-26,9432
"United States",2022-03-27,11791
"United States",2022-03-28,38971
"United States",2022-03-29,24178
"United States",2022-03-30,39179
"United States",2022-03-31,45635
"United States",2022-04-01,32218
"United States",2022-04-02,11809
"United States",2022-04-03,4756
"United States",2022-04-04,28909
"United States",2022-04-05,25600
"United States",2022-04-06,40946
"United States",2022-04-07,50640
"United States",2022-04-08,75026
"United States",2022-04-09,12713
"United States",2022-04-10,9535
"United States",2022-04-11,40343
"United States",2022-04-12,35744
"United States",2022-04-13,55381
"United States",2022-04-14,50659
"Vietnam",2020-01-26,0
"Vietnam",2020-01-27,0
"Vietnam",2020-01-28,0
"Vietnam",2020-01-29,0
"Vietnam",2020-01-30,0
"Vietnam",2020-01-31,0
"Vietnam",2020-02-01,4
"Vietnam",2020-02-02,0
"Vietnam",2020-02-03,2
"Vietnam",2020-02-04,0
"Vietnam",2020-02-05,0
"Vietnam",2020-02-06,2
"Vietnam",2020-02-07,0
"Vietnam",2020-02-08,3
"Vietnam",2020-02-09,0
"Vietnam",2020-02-10,1
"Vietnam",2020-02-11,1
"Vietnam",2020-02-12,0
"Vietnam",2020-02-13,1
"Vietnam",2020-02-14,0
"Vietnam",2020-02-15,0
"Vietnam",2020-02-16,0
"Vietnam",2020-02-17,0
"Vietnam",2020-02-18,0
"Vietnam",2020-02-19,0
"Vietnam",2020-02-20,0
"Vietnam",2020-02-21,0
"Vietnam",2020-02-22,0
"Vietnam",2020-02-23,0
"Vietnam",2020-02-24,0
"Vietnam",2020-02-25,0
"Vietnam",2020-02-26,0
"Vietnam",2020-02-27,0
"Vietnam",2020-02-28,0
"Vietnam",2020-02-29,0
"Vietnam",2020-03-01,0
"Vietnam",2020-03-02,0
"Vietnam",2020-03-03,0
"Vietnam",2020-03-04,0
"Vietnam",2020-03-05,0
"Vietnam",2020-03-06,0
"Vietnam",2020-03-07,2
"Vietnam",2020-03-08,12
"Vietnam",2020-03-09,0
"Vietnam",2020-03-10,1
"Vietnam",2020-03-11,7
"Vietnam",2020-03-12,1
"Vietnam",2020-03-13,8
"Vietnam",2020-03-14,6
"Vietnam",2020-03-15,3
"Vietnam",2020-03-16,5
"Vietnam",2020-03-17,5
"Vietnam",2020-03-18,9
"Vietnam",2020-03-19,10
"Vietnam",2020-03-20,6
"Vietnam",2020-03-21,3
"Vietnam",2020-03-22,19
"Vietnam",2020-03-23,10
"Vietnam",2020-03-24,11
"Vietnam",2020-03-25,7
"Vietnam",2020-03-26,12
"Vietnam",2020-03-27,10
"Vietnam",2020-03-28,11
"Vietnam",2020-03-29,14
"Vietnam",2020-03-30,15
"Vietnam",2020-03-31,9
"Vietnam",2020-04-01,6
"Vietnam",2020-04-02,15
"Vietnam",2020-04-03,4
"Vietnam",2020-04-04,3
"Vietnam",2020-04-05,1
"Vietnam",2020-04-06,4
"Vietnam",2020-04-07,4
"Vietnam",2020-04-08,2
"Vietnam",2020-04-09,4
"Vietnam",2020-04-10,2
"Vietnam",2020-04-11,1
"Vietnam",2020-04-12,4
"Vietnam",2020-04-13,3
"Vietnam",2020-04-14,1
"Vietnam",2020-04-15,1
"Vietnam",2020-04-16,1
"Vietnam",2020-04-17,0
"Vietnam",2020-04-18,0
"Vietnam",2020-04-19,0
"Vietnam",2020-04-20,0
"Vietnam",2020-04-21,0
"Vietnam",2020-04-22,0
"Vietnam",2020-04-23,0
"Vietnam",2020-04-24,2
"Vietnam",2020-04-25,0
"Vietnam",2020-04-26,0
"Vietnam",2020-04-27,0
"Vietnam",2020-04-28,0
"Vietnam",2020-04-29,0
"Vietnam",2020-04-30,0
"Vietnam",2020-05-01,0
"Vietnam",2020-05-02,0
"Vietnam",2020-05-03,1
"Vietnam",2020-05-04,0
"Vietnam",2020-05-05,0
"Vietnam",2020-05-06,0
"Vietnam",2020-05-07,17
"Vietnam",2020-05-08,0
"Vietnam",2020-05-09,0
"Vietnam",2020-05-10,0
"Vietnam",2020-05-11,0
"Vietnam",2020-05-12,0
"Vietnam",2020-05-13,0
"Vietnam",2020-05-14,24
"Vietnam",2020-05-15,2
"Vietnam",2020-05-16,4
"Vietnam",2020-05-17,2
"Vietnam",2020-05-18,4
"Vietnam",2020-05-19,0
"Vietnam",2020-05-20,0
"Vietnam",2020-05-21,0
"Vietnam",2020-05-22,0
"Vietnam",2020-05-23,1
"Vietnam",2020-05-24,0
"Vietnam",2020-05-25,1
"Vietnam",2020-05-26,1
"Vietnam",2020-05-27,0
"Vietnam",2020-05-28,0
"Vietnam",2020-05-29,1
"Vietnam",2020-05-30,0
"Vietnam",2020-05-31,0
"Vietnam",2020-06-01,0
"Vietnam",2020-06-02,0
"Vietnam",2020-06-03,0
"Vietnam",2020-06-04,0
"Vietnam",2020-06-05,0
"Vietnam",2020-06-06,1
"Vietnam",2020-06-07,2
"Vietnam",2020-06-08,1
"Vietnam",2020-06-09,0
"Vietnam",2020-06-10,0
"Vietnam",2020-06-11,0
"Vietnam",2020-06-12,1
"Vietnam",2020-06-13,1
"Vietnam",2020-06-14,0
"Vietnam",2020-06-15,0
"Vietnam",2020-06-16,0
"Vietnam",2020-06-17,1
"Vietnam",2020-06-18,7
"Vietnam",2020-06-19,7
"Vietnam",2020-06-20,0
"Vietnam",2020-06-21,0
"Vietnam",2020-06-22,0
"Vietnam",2020-06-23,0
"Vietnam",2020-06-24,3
"Vietnam",2020-06-25,0
"Vietnam",2020-06-26,1
"Vietnam",2020-06-27,2
"Vietnam",2020-06-28,0
"Vietnam",2020-06-29,0
"Vietnam",2020-06-30,0
"Vietnam",2020-07-01,0
"Vietnam",2020-07-02,0
"Vietnam",2020-07-03,0
"Vietnam",2020-07-04,0
"Vietnam",2020-07-05,0
"Vietnam",2020-07-06,14
"Vietnam",2020-07-07,0
"Vietnam",2020-07-08,0
"Vietnam",2020-07-09,0
"Vietnam",2020-07-10,1
"Vietnam",2020-07-11,0
"Vietnam",2020-07-12,2
"Vietnam",2020-07-13,1
"Vietnam",2020-07-14,0
"Vietnam",2020-07-15,8
"Vietnam",2020-07-16,0
"Vietnam",2020-07-17,1
"Vietnam",2020-07-18,0
"Vietnam",2020-07-19,1
"Vietnam",2020-07-20,1
"Vietnam",2020-07-21,17
"Vietnam",2020-07-22,7
"Vietnam",2020-07-23,4
"Vietnam",2020-07-24,3
"Vietnam",2020-07-25,2
"Vietnam",2020-07-26,3
"Vietnam",2020-07-27,11
"Vietnam",2020-07-28,15
"Vietnam",2020-07-29,13
"Vietnam",2020-07-30,50
"Vietnam",2020-07-31,49
"Vietnam",2020-08-01,32
"Vietnam",2020-08-02,31
"Vietnam",2020-08-03,31
"Vietnam",2020-08-04,20
"Vietnam",2020-08-05,45
"Vietnam",2020-08-06,33
"Vietnam",2020-08-07,39
"Vietnam",2020-08-08,23
"Vietnam",2020-08-09,29
"Vietnam",2020-08-10,6
"Vietnam",2020-08-11,19
"Vietnam",2020-08-12,17
"Vietnam",2020-08-13,28
"Vietnam",2020-08-14,19
"Vietnam",2020-08-15,21
"Vietnam",2020-08-16,13
"Vietnam",2020-08-17,19
"Vietnam",2020-08-18,6
"Vietnam",2020-08-19,5
"Vietnam",2020-08-20,13
"Vietnam",2020-08-21,2
"Vietnam",2020-08-22,5
"Vietnam",2020-08-23,2
"Vietnam",2020-08-24,6
"Vietnam",2020-08-25,7
"Vietnam",2020-08-26,5
"Vietnam",2020-08-27,2
